C1_376430000A_000966,桃園市,中壢區,桃園市320中壢區中原大學週邊(實踐路與日新路),121.24062,24.95543
C1_376430000A_000967,桃園市,中壢區,桃園市320中壢區中平路週邊(火車站前),121.22288,24.9556
C1_376430000A_000968,桃園市,中壢區,桃園市320中壢區民權路三段382巷1-5號,121.21064,24.98144
C1_376430000A_000969,桃園市,桃園區,桃園市330桃園區中正路與北埔路口,121.30633,25.00289
C1_376430000A_000970,桃園市,桃園區,桃園市330桃園區公園路42號,121.32762,25.00099
C1_376430000A_000971,桃園市,桃園區,桃園市330桃園區桃11鄉道10公里至10.5公里處,121.32842,25.01201
C1_376430000A_000972,桃園市,龜山區,桃園市333龜山區楓樹里中坑街、風尾街,121.34236,25.01372
C1_376430000A_000973,桃園市,中壢區,桃園市324平鎮區由龍岡圓環的龍南路延伸至新生路、龍東路延伸至中山東路三段,121.25347,24.93001
C1_376430000A_000974,桃園市,復興區,桃園市336復興區北部橫貫公路（台7線）36公里,121.35638,24.72454
C1_376430000A_000975,桃園市,復興區,桃園市336復興區羅浮(羅馬公路桃118線起點),121.36683,24.79031
C1_376430000A_000976,桃園市,新屋區,桃園市327新屋區中華路242號,121.10806,24.97218
C1_376430000A_000977,桃園市,楊梅區,桃園市326楊梅區中正路、信義路、民生街,121.08227,24.93642
C1_376430000A_000978,桃園市,楊梅區,桃園市326楊梅區秀才路845巷(天德堂後方),121.13801,24.88709
C1_376430000A_000979,桃園市,龍潭區,桃園市325龍潭區石門路55巷內(龍潭鄉大坪里與三坑里交界處),121.24555,24.83122
C1_376430000A_000980,桃園市,龜山區,桃園市333龜山區大同路138巷,121.34216,24.99215
C1_376430000A_000981,桃園市,龜山區,桃園市333龜山區光峰路43號,121.34046,24.99847
C1_376430000A_000982,桃園市,蘆竹區,桃園市338蘆竹區坑?路、海山路,121.26737,25.09122
C1_376430000A_000983,桃園市,觀音區,桃園市328觀音區觀音工業區工業六路3號,121.1169,25.04831
C1_376430000A_000984,桃園市,復興區,桃園市336復興區經台7線公路往宜蘭方向，約48.5公里處,121.37798,24.68107
C1_376430000A_000987,桃園市,蘆竹區,桃園市338蘆竹區坑子里貓尾崎12鄰1號,121.34477,25.08179
C1_376430000A_000988,桃園市,蘆竹區,桃園市338蘆竹區坑口里小古山路183-1號,121.29295,25.09636
C1_376430000A_000989,桃園市,蘆竹區,桃園市338蘆竹區坑口里小古山路183號,121.29295,25.09636
C1_376430000A_000991,桃園市,楊梅區,桃園市326楊梅區瑞原里12鄰91-4號,121.12281,24.9174
C1_376430000A_000992,桃園市,中壢區,桃園市320中壢區聖德路一段888巷11號,121.19481,25.0021
C1_376430000A_000993,桃園市,中壢區,桃園市320中壢區延平路198號,121.22794,24.96234
C1_376430000A_000994,桃園市,大溪區,桃園市335大溪區中正路68號,121.28543,24.88336
C1_376430000A_000996,桃園市,中壢區,桃園市320中壢區領航北路一段1號,121.20156,25.00033
C1_376430000A_000997,桃園市,中壢區,桃園市320中壢區復興路99號,121.22444,24.95536
C1_376430000A_000999,桃園市,八德區,桃園市334八德區介壽路二段952號,121.29717,24.93537
C1_376430000A_001000,桃園市,大園區,桃園市337大園區大觀路與華興路口,121.19392,25.06586
C1_376430000A_001001,桃園市,大溪區,桃園市335大溪區公園路與埔仁路交叉口,121.28152,24.90566
C1_376430000A_001002,桃園市,龍潭區,桃園市325龍潭區三坑里堤防旁,121.25738,24.83895
C1_376430000A_001003,桃園市,大溪區,桃園市335大溪區瑞安路一段,121.2839,24.88482
C1_376430000A_001004,桃園市,龍潭區,桃園市325龍潭區佳安里,121.23901,24.83215
C1_376430000A_001005,桃園市,中壢區,桃園市320中壢區龍平路215號,121.25412,24.92897
C1_376430000A_001006,桃園市,中壢區,桃園市320中壢區中豐路、環北路、延平路及中美路所包圍之街區範圍,121.2242,24.96215
C1_376430000A_001008,桃園市,龜山區,桃園市333龜山區楓樹里光峰路281巷12弄,121.34325,25.00633
C1_376430000A_001009,桃園市,龜山區,桃園市330桃園區成功路三段,121.33002,24.99996
C1_376430000A_001010,桃園市,大溪區,桃園市335大溪區復興路一段1097號,121.29427,24.84037
C1_376430000A_001012,桃園市,復興區,桃園市336復興區義盛里42號,121.37518,24.79062
C1_376430000A_001013,桃園市,中壢區,桃園市320中壢區龍東路216號,121.25365,24.93005
C1_376430000A_001014,桃園市,中壢區,桃園市320中壢區延平路176號,121.22769,24.96444
C1_376430000A_001015,桃園市,平鎮區,桃園市320中壢區平鎮區八字圳水岸公園至中壢環北路老街溪橋,121.21503,24.95053
C1_376430000A_001017,桃園市,復興區,桃園市336復興區桃116線5.2k處旁平台,121.39278,24.68328
C1_376430000A_001018,桃園市,大溪區,桃園市335大溪區大溪橋與武嶺橋東岸間,121.28521,24.88624
C1_376430000A_001019,桃園市,復興區,桃園市336復興區爺亨道路,121.38151,24.67434
C1_376430000A_001118,桃園市,中壢區,桃園市320中壢區春德路189號,121.21264,25.01366
C1_376430000A_001161,桃園市,龍潭區,桃園市325龍潭區東龍路246號(龍元宮),121.21393,24.86528
C1_376430000A_001162,桃園市,八德區,桃園市334八德區重慶街53巷2號,121.30188,24.95692
C1_376430000A_001163,桃園市,大溪區,桃園市335大溪區環湖路,121.30491,24.81375
C1_376430000A_001164,桃園市,中壢區,桃園市320中壢區自強一路4號,121.24452,24.96944
C1_376430000A_001165,桃園市,龍潭區,桃園市325龍潭區中豐路高平段18號,121.21098,24.84068
C1_376430000A_001166,桃園市,龍潭區,桃園市325龍潭區竹龍路590巷56號,121.19349,24.86305
C1_376430000A_001167,桃園市,觀音區,桃園市328觀音區環科路328號,121.06018,25.03682
C1_376430000A_001168,桃園市,平鎮區,桃園市324平鎮區工業五路8號,121.19817,24.9023
C1_376430000A_001169,桃園市,龍潭區,桃園市325龍潭區渴望路,121.18476,24.83885
C1_376430000A_001171,桃園市,蘆竹區,桃園市338蘆竹區南崁溪沿岸,121.28732,25.04642
C1_376430000A_001172,桃園市,大溪區,桃園市335大溪區和平路100號,121.28656,24.88587
C1_376430000A_001173,桃園市,大溪區,桃園市335大溪區興和里中山路,121.28639,24.88186
C1_376430000A_001174,桃園市,大溪區,桃園市335大溪區草店尾(福仁宮後),121.28682,24.88584
C1_376430000A_001175,桃園市,新屋區,桃園市327新屋區中興路 55 號,121.10289,24.9715
C1_376430000A_001176,桃園市,八德區,桃園市334八德區竹園里魚池下14號(起點),121.26465,24.93622
C1_376430000A_001177,桃園市,大溪區,桃園市335大溪區北橫公路，過慈湖，約台七線5公里處,121.30218,24.83544
C1_376430000A_001178,桃園市,觀音區,桃園市328觀音區大堀里大湖路二段131-1號,121.13095,25.00184
C1_376430000A_001179,桃園市,大溪區,桃園市335大溪區頭寮竹篙厝,121.28453,24.83992
C1_376430000A_001180,桃園市,復興區,桃園市336復興區北橫公路約50公里處,121.40457,24.67473
C1_376430000A_001181,桃園市,大溪區,桃園市335大溪區大溪橋(起點),121.28262,24.8851
C1_376430000A_001182,桃園市,復興區,桃園市336復興區霞雲里,121.38413,24.8167
C1_376430000A_001183,桃園市,龍潭區,桃園市325龍潭區石門登山口,121.23734,24.82059
C1_376430000A_001184,桃園市,復興區,桃園市336復興區羅馬公路,121.31238,24.79609
C1_376430000A_001185,桃園市,復興區,桃園市336復興區中正路,121.35101,24.81991
C1_376430000A_001186,桃園市,桃園區,桃園市330桃園區國際路二段與大興西路三段交叉口,121.28688,25.0026
C1_376430000A_001187,桃園市,新屋區,桃園市327新屋區蚵間里蚵殼港北岸,120.98951,24.94824
C1_376430000A_001188,桃園市,復興區,桃園市336復興區台7線21公里，近羅浮橋入口,121.35845,24.73037
C1_376430000A_001264,桃園市,中壢區,桃園市320中壢區龍岡路三段與262巷交叉口,121.23575,24.93391
C1_376430000A_001265,桃園市,蘆竹區,桃園市338蘆竹區南崁溪沿岸,121.28732,25.04642
C1_376430000A_001266,桃園市,桃園區,桃園市330桃園區展演中心週邊,121.29859,25.01614
C1_376430000A_001268,桃園市,中壢區,桃園市320中壢區台貿一街100號,121.2559,24.93768
C1_376430000A_001269,桃園市,桃園區,桃園市330桃園區公園路42號(主入口),121.32719,25.00185
C1_376430000A_001270,桃園市,復興區,桃園市336復興區羅浮里4鄰94號,121.36678,24.79515
C1_376430000A_001271,桃園市,復興區,桃園市336復興區澤仁里,121.3513,24.80274
C1_376430000A_001272,桃園市,龍潭區,桃園市335大溪區環湖公路,121.23922,24.81328
C1_376430000A_001273,桃園市,大溪區,桃園市335大溪區康莊路(起點),121.28909,24.88456
C1_376430000A_001274,桃園市,龜山區,桃園市333龜山區兔坑村,121.35788,24.9927
C1_376430000A_001276,桃園市,新屋區,桃園市327新屋區永安漁港北側,121.01621,24.99148
C1_376430000A_001370,桃園市,大溪區,桃園市335大溪區普濟路17、19、21、23號,121.2866,24.88083
C1_376430000A_001371,桃園市,大溪區,桃園市335大溪區普濟路52號,121.28667,24.88099
C1_376430000A_001372,桃園市,桃園區,桃園市330桃園區復興路275號,121.3067,24.98882
C1_376430000A_001373,桃園市,大溪區,桃園市335大溪區普濟路124號,121.28591,24.88648
C1_376430000A_001374,桃園市,復興區,桃園市336復興區北插天山,121.43755,24.79036
C1_376430000A_001375,桃園市,龍潭區,桃園市325龍潭區楊銅路二段,121.18366,24.86843
C1_376430000A_001376,桃園市,龜山區,桃園市333龜山區文化一路250號,121.38667,25.03203
C1_376430000A_001377,桃園市,龜山區,桃園市333龜山區復興一路8號,121.37007,25.0606
C1_376430000A_001378,桃園市,中壢區,桃園市320中壢區中美路16號,121.22748,24.95826
C1_376430000A_001379,桃園市,大園區,桃園市337大園區航站南路9號,121.23198,25.07701
C1_376430000A_001380,桃園市,八德區,桃園市334八德區茄苳里東泰街,121.27264,24.96557
C1_376430000A_001381,桃園市,中壢區,桃園市324平鎮區龍東路至中山東路四段、龍南路至前龍街延伸至中山東路四段交叉口,121.25301,24.92982
C1_376430000A_001382,桃園市,平鎮區,桃園市324平鎮區龍平路、忠貞一街交叉口,121.25506,24.92872
C1_376430000A_001383,桃園市,蘆竹區,桃園市338蘆竹區南山路三段76號旁,121.28582,25.07941
C1_376430000A_001384,桃園市,蘆竹區,桃園市338蘆竹區山林路二段525號對面,121.30569,25.08233
C1_376430000A_001404,桃園市,桃園區,桃園市330桃園區三民路一段100號,121.32125,24.99819
C1_376430000A_001405,桃園市,平鎮區,桃園市324平鎮區金陵路二段402號,121.22531,24.93401
C1_376430000A_001407,桃園市,大園區,桃園市337大園區仁壽宮(大觀路)週邊,121.19647,25.06533
C1_376430000A_001408,桃園市,復興區,桃園市336復興區羅馬公路118號,121.36396,24.79178
C1_376430000A_001409,桃園市,龍潭區,桃園市325龍潭區中豐路465號,121.21157,24.88136
C1_376430000A_001413,桃園市,蘆竹區,桃園市338蘆竹區坑子里山林路三段152號,121.31849,25.07768
C1_376430000A_001414,桃園市,蘆竹區,桃園市338蘆竹區八德二路288號,121.33922,25.06958
C1_376430000A_001415,桃園市,觀音區,桃園市328觀音區新華路2段41號,121.12599,25.0028
C1_376430000A_001418,桃園市,中壢區,桃園市320中壢區高鐵北路一段2號1樓,121.2139,25.01187
C1_376430000A_001420,桃園市,復興區,桃園市336復興區澤仁里中山路8號,121.34833,24.81044
C1_376430000A_001421,桃園市,復興區,桃園市336復興區5鄰140號,121.36701,24.7929
C1_376430000A_001423,桃園市,桃園區,桃園市330桃園區萬壽路3段245號,121.31553,24.98994
C1_376430000A_001424,桃園市,桃園區,桃園市330桃園區中正路77巷5號,121.3115,24.99172
C1_376430000A_001425,桃園市,八德區,桃園市334八德區介壽路二段901巷49弄35號,121.29824,24.93674
C1_376430000A_001427,桃園市,大園區,桃園市337大園區古亭路(台61線高架橋下),121.1967,25.09342
C1_376430000A_001431,桃園市,八德區,桃園市334八德區介壽路一段728號5、6樓,121.29926,24.96491
C1_376430000A_001442,桃園市,觀音區,桃園市328觀音區許厝港和白玉里之間,121.12649,25.07363
C1_376430000A_001446,桃園市,楊梅區,桃園市326楊梅區老莊路783巷,121.16534,24.88244
C1_376430000A_001450,桃園市,楊梅區,桃園市326楊梅區福人路,121.15236,24.89567
C1_376430000A_001454,桃園市,觀音區,桃園市328觀音區保生里、新屋區永興里,121.0302,25.01253
C1_376430000A_001461,桃園市,龍潭區,桃園市325龍潭區南龍路44號,121.21273,24.86404
C1_376430000A_001465,桃園市,桃園區,桃園市330桃園區新民街,121.31151,24.99409
C1_376430000A_001469,桃園市,復興區,桃園市336復興區三光里鐵力庫部落,121.35393,24.66477
C1_376430000A_001474,桃園市,龜山區,桃園市333龜山區復興一路8號,121.36998,25.06051
C1_376430000A_001478,桃園市,桃園區,桃園市330桃園區埔新路12號,121.30752,24.99918
C1_376430000A_001482,桃園市,中壢區,桃園市320中壢區馬祖新村,121.23781,24.93551
C1_376430000A_001486,桃園市,中壢區,桃園市320中壢區正大街32號,121.20509,24.95857
C1_376430000A_001490,桃園市,大溪區,桃園市334八德區霄裡里浮筧16鄰1號,121.26237,24.91703
C1_376430000A_001494,桃園市,大溪區,桃園市335大溪區二層坪,121.29274,24.81828
C1_376430000A_001496,桃園市,蘆竹區,桃園市338蘆竹區山林路三段885-1號,121.33235,25.07896
C1_376430000A_001529,桃園市,平鎮區,桃園市324平鎮區金陵路三段105號,121.22755,24.92828
C1_376430000A_001531,桃園市,蘆竹區,桃園市338蘆竹區新南路一段125號B1,121.29534,25.0435
C1_376440000A_000016,新竹縣,橫山鄉,新竹縣橫山鄉新興村十鄰新興街110號,121.14346,24.69283
C1_376440000A_000018,新竹縣,竹北市,新竹縣竹北市中正西路50號,120.94028,24.85389
C1_376440000A_000021,新竹縣,北埔鄉,新竹縣北埔鄉中山路20號,121.04944,24.70111
C1_376440000A_000022,苗栗縣,南庄鄉,新竹縣峨眉鄉七星村六寮60-8號,121.00681,24.64386
C1_376440000A_000023,新竹縣,北埔鄉,新竹縣北埔鄉中山路20號,121.06503,24.67237
C1_376440000A_000028,新竹縣,尖石鄉,新竹縣尖石鄉嘉樂村2鄰36號,121.28695,24.62268
C1_376440000A_000029,新竹縣,尖石鄉,新竹縣尖石鄉嘉樂村2鄰36號,121.30176,24.57175
C1_376440000A_000030,新竹縣,尖石鄉,新竹縣尖石鄉嘉樂村2鄰36號,121.22811,24.68773
C1_376440000A_000031,新竹縣,芎林鄉,新竹縣芎林鄉文林村文昌街51號,121.11658,24.76347
C1_376440000A_000032,新竹縣,竹北市,新竹縣竹北市中正西路50號,120.94908,24.86989
C1_376440000A_000035,新竹縣,五峰鄉,新竹縣五峰鄉大隘村六鄰九十五號,121.10414,24.57534
C1_376440000A_000037,新竹縣,尖石鄉,新竹縣尖石鄉嘉樂村2鄰36號,121.25314,24.73502
C1_376440000A_000038,新竹縣,新豐鄉,新竹縣新豐鄉新市路93號,120.96715,24.89625
C1_376440000A_000039,新竹縣,尖石鄉,新竹縣尖石鄉嘉樂村2鄰36號,121.29453,24.73108
C1_376440000A_000040,新竹縣,寶山鄉,新竹縣寶山鄉雙溪村四鄰雙園路二段325號,121.01552,24.72912
C1_376440000A_000041,新竹縣,北埔鄉,新竹縣北埔鄉中山路20號,121.09588,24.64151
C1_376440000A_000046,新竹縣,尖石鄉,新竹縣尖石鄉嘉樂村2鄰36號,121.40628,24.57694
C1_376440000A_000048,新竹縣,尖石鄉,新竹縣尖石鄉玉峰村司馬庫斯古道(昔日泰雅族人進出宜蘭的步道)終點,121.33583,24.57751
C1_376440000A_000050,苗栗縣,泰安鄉,新竹縣五峰鄉122縣道往大鹿林道,121.11481,24.50364
C1_376440000A_000052,新竹縣,尖石鄉,新竹縣尖石鄉玉峰村14鄰司馬庫斯2號,121.33263,24.57758
C1_376440000A_000054,新竹縣,尖石鄉,新竹縣尖石鄉秀巒村鎮西堡9鄰14-3號,121.30806,24.57361
C1_376440000A_000055,新竹縣,尖石鄉,新竹縣尖石鄉嘉樂村2鄰36號,121.22106,24.68843
C1_376440000A_000058,新竹縣,五峰鄉,新竹縣五峰鄉桃山村清泉262號,121.10225,24.57523
C1_376440000A_000059,新竹縣,尖石鄉,新竹縣尖石鄉嘉樂村2鄰36號,121.20482,24.70738
C1_376440000A_000062,新竹縣,五峰鄉,新竹縣五峰鄉大隘村六鄰九十五號,121.09656,24.61931
C1_376440000A_000063,新竹縣,五峰鄉,新竹縣五峰鄉大隘村六鄰九十五號,121.08847,24.58026
C1_376440000A_000065,新竹縣,五峰鄉,新竹縣五峰鄉桃山村清泉254-1號,121.10566,24.57445
C1_376440000A_000068,新竹縣,尖石鄉,新竹縣尖石鄉嘉樂村2鄰36號,121.30794,24.57359
C1_376440000A_000069,新竹縣,尖石鄉,新竹縣尖石鄉嘉樂村2鄰36號,121.31146,24.58331
C1_376440000A_000070,新竹縣,新埔鎮,新竹縣新埔鎮下寮里義民路三段500巷160號,121.03394,24.84412
C1_376440000A_000072,新竹縣,橫山鄉,新竹縣橫山鄉橫山村23鄰23號,121.13408,24.70251
C1_376440000A_000074,新竹縣,竹東鎮,新竹縣竹東鎮瑞峰里81號,121.09655,24.66194
C1_376440000A_000075,新竹縣,關西鎮,新竹縣關西鎮仁安里拱子溝60號,121.18061,24.82521
C1_376440000A_000077,新竹縣,竹東鎮,新竹縣竹東鎮雞林里東林路196號,121.09475,24.73824
C1_376440000A_000078,新竹縣,橫山鄉,新竹縣橫山鄉內灣村大同路99號,121.17931,24.70521
C1_376440000A_000079,新竹縣,北埔鄉,新竹縣北埔鄉北埔街1號,121.05825,24.69977
C1_376440000A_000080,新竹縣,新埔鎮,新竹縣新埔鎮義民路三段360號,121.03628,24.84386
C1_376440000A_000081,新竹縣,寶山鄉,新竹縣寶山鄉新城村寶新路537號,120.96083,24.73014
C1_376440000A_000082,新竹縣,北埔鄉,新竹縣北埔鄉中山路20號,121.07366,24.64585
C1_376440000A_000083,新竹縣,北埔鄉,新竹縣北埔鄉中山路20號,121.04092,24.69679
C1_376440000A_000084,新竹縣,竹東鎮,新竹縣竹東鎮榮樂街68巷1號,121.08808,24.73981
C1_376440000A_000085,新竹縣,尖石鄉,新竹縣尖石鄉玉峰村7鄰馬美部落,121.30366,24.69261
C1_376440000A_000086,新竹縣,芎林鄉,新竹縣芎林鄉文林村文山街238號,121.08297,24.77313
C1_376440000A_000087,新竹縣,芎林鄉,新竹縣芎林鄉文山路131巷附近,121.07694,24.77806
C1_376440000A_000088,新竹縣,芎林鄉,新竹縣芎林鄉華龍村五和街241號,121.13712,24.74428
C1_376440000A_000089,新竹縣,關西鎮,新竹縣關西鎮大同路30號,121.17701,24.79091
C1_376440000A_000090,新竹縣,關西鎮,新竹縣關西鎮正義路126號,121.17628,24.79435
C1_376440000A_000140,新竹縣,關西鎮,新竹縣關西鎮中山路73號,121.17572,24.79131
C1_376440000A_000142,新竹縣,關西鎮,新竹縣關西鎮中豐路一段80巷10號,121.17841,24.78662
C1_376440000A_000144,新竹縣,新埔鎮,新竹縣新埔鎮中正路640號,121.07401,24.82796
C1_376440000A_000146,新竹縣,新埔鎮,新竹縣新埔鎮上寮里義民路2段460巷42號,121.04933,24.83798
C1_376440000A_000148,新竹縣,新埔鎮,新竹縣新埔鎮新生里和平街230號,121.07512,24.82711
C1_376440000A_000149,新竹縣,新埔鎮,新竹縣新埔鎮新生里和平街170號,121.07599,24.82742
C1_376440000A_000151,新竹縣,新埔鎮,新竹縣新埔鎮中正路380號,121.07888,24.82802
C1_376440000A_000153,新竹縣,新埔鎮,新竹縣新埔鎮新民里中正路608號,121.07462,24.82806
C1_376440000A_000155,新竹縣,竹北市,新竹縣竹北巿中正西路219巷38號,120.99761,24.84196
C1_376440000A_000156,新竹縣,尖石鄉,新竹縣尖石鄉嘉樂村2鄰36號,121.28726,24.62141
C1_376440000A_000158,新竹縣,竹北市,新竹縣竹北市中興里3鄰18號,121.02413,24.81148
C1_376440000A_000159,新竹縣,竹北市,新竹縣竹北市中正西路50號,121.01185,24.83089
C1_376440000A_000160,新竹縣,竹北市,新竹縣竹北市東平里2鄰16號,121.02361,24.81111
C1_376440000A_000161,新竹縣,竹北市,新竹縣竹北巿六家區東平里4鄰六家24號,121.02452,24.81069
C1_376440000A_000162,新竹縣,新豐鄉,新竹縣新豐鄉新豐村15鄰池府路156號,120.97595,24.90977
C1_376440000A_000164,新竹縣,竹北市,新竹縣竹北市縣政九路146號,121.01251,24.83028
C1_376440000A_000165,新竹縣,竹北市,新竹縣竹北市中正西路50號,120.99869,24.83044
C1_376440000A_000166,新竹縣,湖口鄉,新竹縣湖口鄉愛勢村民生街120號,121.04753,24.90691
C1_376440000A_000168,新竹縣,湖口鄉,新竹縣湖口鄉湖鏡村湖口老街278號,121.05855,24.87711
C1_376440000A_000169,新竹縣,橫山鄉,新竹縣橫山鄉內灣村中正路227號,121.17988,24.70604
C1_376440000A_000176,新竹縣,湖口鄉,新竹縣湖口鄉湖鏡村湖口老街,121.05531,24.87681
C1_376440000A_000177,新竹縣,竹北市,新竹縣新埔鎮和平街238巷21號,121.00868,24.83795
C1_376440000A_000185,新竹縣,關西鎮,新竹縣關西鎮北斗里4鄰北門口2號,121.17884,24.79364
C1_376440000A_000186,新竹縣,北埔鄉,新竹縣北埔鄉中山路20號,121.05641,24.69979
C1_376440000A_000187,新竹縣,關西鎮,新竹縣關西鎮上林里坪林49號,121.13542,24.80345
C1_376440000A_000189,新竹縣,新埔鎮,新竹縣新埔鎮新埔里5鄰成功街136巷16號,121.07611,24.82901
C1_376440000A_000194,新竹縣,新豐鄉,新竹縣新豐鄉坑子口段642號,120.97979,24.86724
C1_376440000A_000195,新竹縣,芎林鄉,新竹縣芎林鄉文林村9鄰,121.08161,24.78004
C1_376440000A_000197,新竹縣,芎林鄉,新竹縣芎林鄉華龍村五和街260號,121.13611,24.74501
C1_376440000A_000199,新竹縣,北埔鄉,新竹縣北埔鄉慈天宮左邊,121.05778,24.70056
C1_376440000A_000201,新竹縣,北埔鄉,新竹縣北埔鄉中正路1號,121.05814,24.70061
C1_376440000A_000202,新竹縣,北埔鄉,新竹縣北埔鄉中正路1號及6號,121.05782,24.70075
C1_376440000A_000203,新竹縣,北埔鄉,新竹縣北埔鄉南興村7鄰公園街20號,121.05774,24.69873
C1_376440000A_000205,新竹縣,北埔鄉,新竹縣北埔鄉北埔街10號,121.05785,24.70013
C1_376440000A_000209,新竹縣,橫山鄉,新竹縣橫山鄉中山街一段17號,121.15444,24.71667
C1_376440000A_000211,新竹縣,橫山鄉,新竹縣橫山鄉內灣村內灣139之1,121.18291,24.70607
C1_376440000A_000213,新竹縣,橫山鄉,新竹縣橫山鄉內灣村大同路11號,121.18111,24.70639
C1_376440000A_000215,新竹縣,竹東鎮,新竹縣竹東鎮東寧路三段67號,121.08667,24.73861
C1_376440000A_000216,新竹縣,竹東鎮,新竹縣竹東鎮新生路377號,121.09523,24.73547
C1_376440000A_000220,新竹縣,竹東鎮,新竹縣竹東鎮東林路二段55號旁,121.09158,24.73661
C1_376440000A_000221,新竹縣,竹東鎮,新竹縣竹東鎮長春路三段103巷,121.08394,24.74232
C1_376440000A_000225,新竹縣,竹北市,新竹縣竹北巿高鐵七路6號,121.04042,24.80806
C1_376440000A_000227,新竹縣,新埔鎮,新竹縣新埔鎮中正路510號,121.07641,24.82811
C1_376440000A_000231,新竹縣,新埔鎮,新竹縣新埔鎮四座里12鄰田新路1號,121.08594,24.82541
C1_376440000A_000232,新竹縣,關西鎮,新竹縣關西鎮北斗里6鄰明德路56號,121.17776,24.79318
C1_376440000A_000233,新竹縣,芎林鄉,新竹縣芎林鄉文昌街214號,121.07877,24.77582
C1_376440000A_000236,新竹縣,尖石鄉,新竹縣尖石鄉36號(尖石鄉公所),121.28167,24.67556
C1_376440000A_000237,新竹縣,竹東鎮,新竹縣竹東鎮康寧街105號,121.08647,24.73776
C1_376440000A_000238,新竹縣,關西鎮,新竹縣關西鎮仁安里拱子溝7鄰3號,121.18405,24.80826
C1_376440000A_000241,新竹縣,新豐鄉,新竹縣新豐鄉中崙村和湖口鄉波羅汶交界處,121.01969,24.89299
C1_376440000A_000242,新竹縣,竹東鎮,新竹縣竹東鎮忠孝街95號,121.07857,24.74459
C1_376440000A_000243,新竹縣,竹東鎮,新竹縣竹東鎮竹中路104巷14號,121.02928,24.78012
C1_376440000A_000245,新竹縣,新豐鄉,新竹縣新豐鄉上坑村坑子口104號,120.98115,24.87893
C1_376440000A_000247,新竹縣,寶山鄉,新竹縣寶山鄉深井村9鄰寶新路676號,120.94432,24.71211
C1_376440000A_000248,新竹縣,寶山鄉,新竹縣寶山鄉寶新路318號,120.96889,24.73335
C1_376440000A_000249,新竹縣,關西鎮,新竹縣關西鎮南新里新城100號,121.18348,24.74751
C1_376440000A_000250,新竹縣,橫山鄉,新竹縣橫山鄉豐鄉村大山背6鄰80號,121.14478,24.69559
C1_376440000A_000251,新竹縣,關西鎮,新竹縣關西鎮玉山里一鄰赤柯山1號,121.19737,24.75211
C1_376440000A_000253,新竹縣,關西鎮,新竹縣關西鎮玉山里2鄰13號,121.21276,24.76233
C1_376440000A_000254,新竹縣,竹北市,新竹縣竹北市中山高速公路竹北交流道旁,121.01555,24.82501
C1_376440000A_000256,新竹縣,關西鎮,新竹縣關西鎮東山里湖肚55號,121.19551,24.78292
C1_376440000A_000257,新竹縣,峨眉鄉,新竹縣峨眉鄉富興村大同街16號,120.98891,24.68767
C1_376440000A_000258,新竹縣,關西鎮,新竹縣關西鎮東山里11鄰14號,121.19967,24.78729
C1_376440000A_000260,新竹縣,湖口鄉,新竹縣湖口鄉長安村10鄰南窩50號,121.08664,24.88357
C1_376440000A_000261,新竹縣,湖口鄉,新竹縣湖口鄉長安村南窩4鄰1號,121.11369,24.87625
C1_376440000A_000263,新竹縣,峨眉鄉,新竹縣峨眉鄉七星村六寮60-8號,121.02177,24.64686
C1_376440000A_000264,新竹縣,峨眉鄉,新竹縣峨眉鄉富興頭22之6號,120.98597,24.69701
C1_376440000A_000267,新竹縣,新豐鄉,新竹縣新豐鄉重興村新市路93號,120.97534,24.91018
C1_376440000A_000268,新竹縣,芎林鄉,新竹縣芎林鄉文山路42巷21弄1號,121.08694,24.77531
C1_376440000A_000269,新竹縣,芎林鄉,新竹縣芎林鄉華龍村5鄰187號,121.13976,24.74734
C1_376440000A_000275,新竹縣,新埔鎮,新竹縣新埔鎮中正路776號,121.10594,24.85075
C1_376440000A_000310,新竹縣,關西鎮,新竹縣關西鎮,121.24921,24.78463
C1_376440000A_000317,新竹縣,橫山鄉,新竹縣橫山鄉新興街110號,121.17979,24.70856
C1_376440000A_000319,新竹縣,北埔鄉,新竹縣北埔鄉南坑村山鄰小南村30號,121.04611,24.66751
C1_376440000A_000323,新竹縣,關西鎮,新竹縣關西鎮東光里16張2鄰35-1號,121.18152,24.78364
C1_376440000A_000324,新竹縣,橫山鄉,新竹縣關西鎮南新里13鄰53號,121.16658,24.75106
C1_376440000A_000325,新竹縣,關西鎮,新竹縣關西鎮金山里馬武督34號,121.21778,24.76722
C1_376440000A_000327,新竹縣,尖石鄉,新竹縣尖石鄉嘉樂村嘉樂130號,121.23301,24.73285
C1_376440000A_000331,新竹縣,五峰鄉,新竹縣五峰鄉大隘村23鄰468-5號,121.08889,24.60472
C1_376440000A_000332,新竹縣,五峰鄉,新竹縣五峰鄉大隘村14鄰270-1號,121.09167,24.63194
C1_376440000A_000333,新竹縣,五峰鄉,新竹縣五峰鄉大隘村六鄰九十五號,121.09654,24.61934
C1_376440000A_000336,新竹縣,新埔鎮,新竹縣新埔鎮九芎湖24號,121.10556,24.86251
C1_376440000A_000338,新竹縣,新豐鄉,新竹縣新豐鄉新市路93號,120.97333,24.92664
C1_376440000A_000342,新竹縣,芎林鄉,新竹縣芎林鄉富林路二段559號,121.09153,24.75985
